ROUTE,STOPNAME,TAZ_Distri
77,NW 1 ST N MIAMI AV,20
77,NW 1 ST NW 1 AV,20
77,NW 1 ST NW 1 AV,20
77,NW NORTH RIVER D NW 2 ST,26
77,NW NORTH RIVER D NW 3 ST,26
77,NW NORTH RIVER D NW 6 AV,26
77,NW NORTH RIVER D NW 5 ST,26
77,NW 7 AV NW 7 ST,13
77,NW 7 AV NW 8 ST RD,13
77,NW 7 AV NW 10 ST,13
77,NW 7 AV NW 11 ST,13
77,NW 7 AV NW 13 ST,13
77,NW 7 AV NW 14 ST,13
77,NW 7 AV NW 15 ST,13
77,NW 7 AV NW 17 ST,13
77,NW 7 AV NW 18 TE,13
77,NW 7 AV NW 20 ST,13
77,NW 7 AV NW 21 TE,13
77,NW 7 AV NW 22 ST,13
77,NW 7 AV NW 24 ST,13
77,NW 7 AV NW 27 ST,13
77,NW 7 AV NW 29 ST,13
77,NW 7 AV NW 31 ST,13
77,NW 7 AV NW 32 ST,13
77,NW 7 AV NW 34 ST,13
77,NW 7 AV NW 36 ST,13
77,NW 7 AV NW 44 ST,12
77,NW 7 AV NW 46 ST,12
77,NW 7 AV NW 47 TE,12
77,NW 7 AV NW 49 ST,12
77,NW 7 AV NW 51 ST,10
77,NW 7 AV NW 53 ST,12
77,NW 7 AV NW 54 ST,10
77,NW 7 AV NW 56 ST,12
77,NW 7 AV NW 58 ST,10
77,NW 7 AV NW 60 ST,12
77,NW 7 AV NW 62 ST,10
77,NW 7 AV NW 64 ST,10
77,NW 7 AV NW 67 ST,10
77,NW 7 AV NW 69 ST,10
77,NW 7 AV NW 71 ST,10
77,NW 7 AV NW 73 ST,10
77,NW 7 AV NW 75 ST,10
77,NW 7 AV NW 77 ST,10
77,NW 7 AV NW 79 ST,10
77,NW 7 AV NW 81 ST,10
77,NW 7 AV NW 83 ST,10
77,NW 7 AV NW 85 ST,10
77,NW 7 AV LITTLE RIVER DR,10
77,NW 7 AV NW 91 ST,10
77,NW 7 AV NW 94 ST,10
77,NW 7 AV NW 95 TE,10
77,NW 7 AV NW 97 ST,10
77,NW 7 AV NW 99 ST,10
77,NW 7 AV NW 101 ST,10
77,NW 7 AV NW 103 ST,10
77,NW 7 AV NW 106 ST,10
77,NW 7 AV NW 107 ST,10
77,NW 7 AV NW 109 ST,10
77,NW 7 AV NW 111 ST,10
77,NW 7 AV NW 113 ST,10
77,NW 7 AV NW 115 ST,10
77,NW 7 AV NW 117 ST,10
77,NW 7 AV NW 119 ST,10
77,NW 7 AV NW 121 ST,10
77,NW 7 AV NW 123 ST,10
77,NW 7 AV NW 125 ST,10
77,NW 7 AV NW 127 ST,10
77,NW 7 AV NW 129 ST,10
77,NW 7 AV NW 131 ST,10
77,NW 7 AV NW 133 ST,10
77,NW 7 AV NW 135 ST,10
77,NW 7 AV OPA LOCKA BD,10
77,NW 7 AV NW 140 ST,10
77,NW 7 AV NW 141 ST,10
77,NW 7 AV NW 143 ST,10
77,NW 7 AV NW 145 ST,10
77,NW 7 AV NW 147 ST,10
77,NW 7 AV # 14901,10
77,NW 7 AV NW 151 ST,10
77,NW 7 AV NW 153 ST,10
77,NW 7 AV NW 156 ST,10
77,NW 7 AV NW 157 ST,11
77,GOLDEN GLADES NW 7 AV,11
77,GOLDEN GLADES TERMINAL,11
77,NW 2 AV NW 177 ST,10
77,NW 2 AV NW 179 ST,10
77,NW 2 AV NW 181 ST,10
77,NW 2 AV NW 183 ST,10
77,NW 2 AV # 18601,10
77,NW 2 AV NW 187 ST,10
77,NW 2 AV NW 189 ST,10
77,NW 2 AV NW 191 ST,10
77,NW 2 AV NW 193 ST,10
77,NW 2 AV NW 195 ST,10
77,NW 199 ST NW 2 AV,10
77,NW 199 ST NW 3 PL,10
77,NW 7 AV NW 199 ST,10
77,NW 7 AV NW 197 TE,10
77,NW 7 AV # 19520,10
77,NW 7 AV NW 194 ST,10
77,NW 7 AV NW 191 ST,10
77,NW 7 AV NW 189 TE,10
77,NW 7 AV NW 187 DR,10
77,NW 183 ST NW 2 AV,10
77,NW 183 ST NW 3 AV,10
77,NW 183 ST NW 5 AV,10
77,NW 183 ST NW 6 CT,10
77,NW 7 AV NW 183 ST,10
